x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
280;1544;0.0379562;0.404175;0.405953;0.0219849;-0.0171606;-0.0109033;0.0109069;0.0062573;0.0062573;0.0328918;0;0.126924;0.514687;1.45116;0.320483;0.244614;0.207058;0.242689
296;1544;0.535337;-0.0108471;0.535447;0.0228895;-0.0134715;-0.0143272;-0.00252754;-0.000855735;0.000855735;0.0203619;0;0.0972495;0.472517;1.09608;0.283344;0.203996;0.196646;0.214963
312;1544;0.647169;0.0324421;0.647982;-0.00716653;-0.0105883;0.00464567;-0.0154855;0.0152339;0.0152339;-0.0226521;3.1888e-05;0.103333;0.534481;1.15418;0.221265;0.168618;0.14327;0.17138
328;1544;0.399475;0.042141;0.401692;-0.012153;0.0105718;-0.00329309;0.00624138;-0.0138648;0.0138648;-0.0059116;0;0.215492;0.55933;1.95431;0.15528;0.117405;0.101625;0.119885
344;1544;0.327032;-0.0638885;0.333214;-0.00226924;0.00140323;-0.00680352;0.00987192;-0.00820675;0.00820675;0.00760268;0;0.613528;0.812394;100;0.0932915;0.0654413;0.0664886;0.0667574
360;1544;0.307613;-0.14922;0.341895;0.00114818;0.000610719;-0.0040998;0.00686744;-0.00471052;0.00471052;0.00801562;0;0.892474;1.56747;100;0.0610384;0.0442169;0.0420778;0.0441303
376;1544;0.347969;-0.192165;0.397505;0.00188524;-0.000869036;-0.00130557;0.00277521;-0.000436535;0.000436535;0.00466045;0;0.93974;1.7602;100;0.0588214;0.0453557;0.0374542;0.0438162
392;1544;0.346519;-0.196913;0.39856;-0.00229535;0.000701944;-0.000137935;0.000131031;-0.000839879;0.000839879;-0.00216431;0;0.927446;1.41718;100;0.0642045;0.049446;0.040955;0.0477476
408;1544;0.276316;-0.194765;0.338059;-0.00598484;0.00235059;0.00181942;-0.00267745;-0.000531167;0.000531167;-0.00866229;0;0.949812;1.8295;2.96412;0.0514573;0.0367918;0.0359753;0.0367268
424;1544;0.175093;-0.143534;0.226405;-0.0051204;0.00427772;0.00298989;-0.00401332;-0.00128783;0.00128783;-0.00913372;0;0.955012;1.71843;100;0.0465478;0.0328746;0.0329539;0.0332458
440;1544;0.125645;-0.114462;0.169965;-0.00150886;0.00364042;0.00054871;-0.00294849;-0.00309171;0.00309171;-0.00445735;0;0.950126;1.56972;100;0.0488882;0.034122;0.0350107;0.0352122
456;1544;0.124268;-0.128546;0.178792;0.00151846;0.00239584;-0.00256463;-0.000691136;-0.00496047;0.00496047;0.000827322;4.92386e-06;0.97597;1.77428;100;0.0530798;0.0350243;0.0398844;0.0384026
472;1544;0.159416;-0.180214;0.240605;0.00133975;0.000631789;-0.00193326;0.00154914;-0.00256505;0.00256505;0.0028889;1.21045e-06;0.981942;1.87079;100;0.0751111;0.0471274;0.0584866;0.0549895
488;1544;0.153721;-0.177141;0.23454;-0.0020725;0.00119605;0.00195364;0.000798504;0.000757595;0.000757595;-0.001274;0;0.987488;2.02628;100;0.0687421;0.042526;0.0540094;0.0503662
504;1544;0.104038;-0.13204;0.168103;-0.00312909;0.00261898;0.00262116;-0.000607769;2.18535e-06;2.18535e-06;-0.00373686;0;0.984932;1.9281;100;0.0769817;0.0486834;0.0596331;0.0580277
520;1544;0.0791645;-0.118254;0.142306;0.00214209;0.00312338;-0.00288063;-0.000333389;-0.00600402;0.00600402;0.0018087;7.46532e-06;0.967677;1.60381;100;0.0655913;0.0459141;0.0468414;0.0486942
536;1544;0.163752;-0.212378;0.268177;0.00534036;0.00100983;-0.0056712;0.00172024;-0.00668103;0.00668103;0.0070606;2.45065e-06;0.983689;2.01768;100;0.0463969;0.0307038;0.0347843;0.0335474
552;1544;0.220146;-0.26676;0.345869;0.00132547;0.000244935;-0.000514319;0.00100906;-0.000759254;0.000759254;0.00233453;1.00946e-07;0.989806;2.05411;100;0.0443856;0.0288451;0.0337349;0.0319661
568;1544;0.206543;-0.231218;0.310035;-0.00203684;-0.000929197;0.00365105;0.00219254;0.00458025;0.00458025;0.000155697;0;0.98583;1.9178;100;0.0450005;0.0323403;0.0312914;0.0319283
584;1544;0.167006;-0.170231;0.238473;-0.00253959;-0.0011443;0.00296844;0.00298547;0.00411274;0.00411274;0.000445873;0;0.988532;1.80393;3.30563;0.0345234;0.0243375;0.0244857;0.0245393
600;1544;0.1297;-0.141148;0.191689;-0.00246705;-0.000962377;0.00155319;0.00324934;0.00251556;0.00251556;0.000782291;0;0.988931;1.82871;3.41916;0.0305234;0.0208882;0.0222567;0.0217744
616;1544;0.0930023;-0.116135;0.148784;-0.00149016;-0.00188656;0.00156928;0.00449219;0.00345584;0.00345584;0.00300204;0;0.988055;1.72426;100;0.0274314;0.0168454;0.0216498;0.0200608
632;1544;0.0881901;-0.0966606;0.130846;0.00110933;-0.00352018;-7.50422e-05;0.0050954;0.00344514;0.00344514;0.00620473;0;0.98839;1.75525;100;0.0322702;0.0177214;0.0269689;0.0235825
648;1544;0.121038;-0.115637;0.167398;0.00210843;-0.00412243;-0.00118353;0.0039665;0.0029389;0.0029389;0.00607494;0;0.988656;1.94461;100;0.0317669;0.017711;0.0263715;0.0225016
664;1544;0.140997;-0.122757;0.186948;-0.000387579;-0.00328259;0.000651002;0.00240439;0.00393359;0.00393359;0.00201681;1.88195e-07;0.98723;2.10196;100;0.0325292;0.0181958;0.026964;0.0226183
680;1544;0.110638;-0.0976677;0.147579;-0.00239076;-0.00142022;0.00182523;0.000831286;0.00324545;0.00324545;-0.00155948;0;0.985739;1.82938;100;0.0279108;0.0183014;0.021073;0.019747
696;1544;0.0793991;-0.0778999;0.111232;-0.000828723;-0.000427882;-0.000318021;0.00038293;0.000109861;0.000109861;-0.000445793;0;0.993112;1.78742;100;0.0197404;0.0148151;0.0130459;0.0140842
712;1544;0.0872822;-0.107225;0.138259;0.00139918;-7.26581e-05;-0.00238238;0.00125026;-0.00230972;0.00230972;0.00264944;0;0.993284;1.82689;3.11122;0.0196077;0.0143606;0.0133505;0.0138337
728;1544;0.113268;-0.138159;0.178655;0.00098455;0.000240684;-0.000494371;0.00158481;-0.000735054;0.000735054;0.00256936;2.89094e-08;0.989607;1.94166;100;0.0257699;0.018373;0.0180698;0.0182867
744;1544;0.112946;-0.122322;0.166491;-0.000750373;0.000465592;0.00138832;0.0016492;0.000922729;0.000922729;0.000898828;0;0.989765;1.9491;100;0.0266431;0.0188046;0.0188744;0.0189609
760;1544;0.0956726;-0.103754;0.141132;-0.000824213;0.000564029;0.000736207;0.00133913;0.000172178;0.000172178;0.000514915;0;0.99287;1.92738;100;0.0228672;0.0146979;0.0175181;0.0163867
776;1544;0.0905914;-0.0985451;0.133858;-4.53691e-05;-0.000455221;0.0003166;0.00120355;0.000771821;0.000771821;0.00115818;0;0.993233;2.0588;100;0.0221133;0.0123002;0.0183767;0.015996
792;1544;0.0926838;-0.0892944;0.1287;0.000215282;-0.000101815;0.0011727;0.000795166;0.00127452;0.00127452;0.00101045;3.53319e-08;0.992871;2.07381;100;0.0231652;0.0100552;0.0208691;0.0163759
808;1544;0.0977459;-0.0674324;0.118749;0.000650744;-0.000588427;0.000316878;0.00154941;0.000905305;0.000905305;0.00220016;0;0.991817;1.73139;3.98883;0.0267605;0.00964713;0.0249611;0.0167937
824;1544;0.111574;-0.0800114;0.137298;0.000753095;-0.00105393;-0.000719537;0.00233915;0.000334392;0.000334392;0.00309225;0;0.98962;1.9825;2.74618;0.0327919;0.0139604;0.0296718;0.0213149
840;1544;0.116772;-0.0851212;0.144503;-0.000435015;-0.00160798;-0.000300994;0.00297837;0.00130699;0.00130699;0.00254336;0;0.977059;1.78749;3.62711;0.0365253;0.0189859;0.0312031;0.0245698
856;1544;0.100296;-0.0926533;0.136543;-0.00100514;-0.0005563;-0.00093923;0.00124119;-0.00038293;0.00038293;0.000236044;0;0.981911;1.69071;100;0.0254496;0.0163245;0.0195242;0.0180321
872;1544;0.0910435;-0.110777;0.143389;-8.27114e-05;0.000948042;-0.000472814;0.000532438;-0.00142086;0.00142086;0.000449727;3.53645e-07;0.990789;2.12403;100;0.0205471;0.0153681;0.0136384;0.0144397
888;1544;0.0987358;-0.104925;0.144077;0.00101824;0.00276337;0.000856956;-0.000683447;-0.00190641;0.00190641;0.000334789;0;0.982372;1.91264;100;0.0242495;0.0188751;0.015224;0.0171647
904;1544;0.120171;-0.0925159;0.151658;0.0015382;0.00290487;-0.000259141;0.000642449;-0.00316401;0.00316401;0.00218065;5.5218e-07;0.971787;1.57517;100;0.0318425;0.0257007;0.0187993;0.0235894
920;1544;0.137812;-0.111101;0.177018;-0.000417044;0.00313543;-0.000878344;0.00152205;-0.00401378;0.00401378;0.00110501;1.81396e-06;0.978398;1.72989;5.2815;0.0349025;0.0281272;0.020665;0.0256685
936;1544;0.108316;-0.11043;0.154684;-0.00199921;0.00257897;0.00128579;0.00161933;-0.00129318;0.00129318;-0.00037988;0;0.958548;1.50224;100;0.0365729;0.0292644;0.0219357;0.0261706
952;1544;0.0839748;-0.0795937;0.115702;-0.00104663;0.00258294;0.000909964;0.00184004;-0.00167297;0.00167297;0.000793407;0;0.952127;1.40077;100;0.0243927;0.0200651;0.0138707;0.0176104
968;1544;0.0733242;-0.087328;0.114029;-0.000701576;0.00132474;-0.00089696;0.00189789;-0.0022217;0.0022217;0.00119631;0;0.935215;1.33658;100;0.0276977;0.0222009;0.0165614;0.0194312
984;1544;0.0588264;-0.101;0.116882;-0.000894914;-0.00042216;-0.000739326;0.00144778;-0.000317166;0.000317166;0.000552863;0;0.902729;1.28205;100;0.0420227;0.0278745;0.0314471;0.0313587
1000;1544;0.041832;-0.109463;0.117184;-0.0017079;-0.000813017;-0.00048092;0.00152104;0.000332097;0.000332097;-0.000186861;0;0.925333;1.43382;100;0.0386682;0.0246837;0.0297648;0.0296668
1016;1544;0.00386047;-0.114721;0.114786;-0.00286442;-0.000143538;0.000365108;0.00231725;0.000508646;0.000508646;-0.000547171;0;0.938759;1.65388;2.84378;0.0380248;0.0237656;0.029683;0.0300662
1032;1544;-0.0384865;-0.104763;0.111609;-0.00113792;0.00127225;-0.000562151;0.00300646;-0.0018344;0.0018344;0.00186854;0;0.900667;1.35905;3.00006;0.0452818;0.0275271;0.0359541;0.0358025
1048;1544;-0.0337524;-0.133503;0.137704;0.000225186;0.00311081;-0.00178338;0.00212179;-0.00489419;0.00489419;0.00234697;4.64848e-06;0.908423;1.26487;3.77714;0.035641;0.0171035;0.031269;0.0307188
1064;1544;-0.0405903;-0.151783;0.157117;-0.000727018;0.00155839;-0.000515809;0.00294428;-0.0020742;0.0020742;0.00221726;0;0.968246;1.57891;100;0.024685;0.0104881;0.0223461;0.0217825
1080;1544;-0.0562057;-0.148472;0.158754;-0.00121695;0.00189283;0.000861724;0.0041755;-0.0010311;0.0010311;0.00295856;0;0.979665;1.60547;100;0.0220377;0.00905091;0.0200933;0.0190901
1096;1544;-0.0785255;-0.125479;0.148024;-0.00156594;0.00281728;0.00205223;0.00421751;-0.000765055;0.000765055;0.00265156;0;0.961269;1.4616;100;0.0331362;0.0188009;0.0272862;0.0254047
1112;1544;-0.10358;-0.0885201;0.136252;-0.00124715;0.00213551;0.00196342;0.00287259;-0.000172088;0.000172088;0.00162544;0;0.982812;2.02225;100;0.0401809;0.0279741;0.0288437;0.0289376
1128;1544;-0.118927;-0.0661964;0.136109;-0.00101614;0.000612974;0.00128298;0.00300709;0.000670006;0.000670006;0.00199095;0;0.989752;2.0575;100;0.0351879;0.02455;0.0252088;0.0251205
1144;1544;-0.139965;-0.0511894;0.149032;-0.00187516;-0.000646055;-0.00031208;0.00323673;0.000333975;0.000333975;0.00136157;0;0.972964;1.7087;100;0.0420177;0.0297826;0.0296393;0.0303232
1160;1544;-0.174503;-0.0731659;0.189221;-0.00151922;-0.000777533;-0.0014594;0.00262443;-0.000681867;0.000681867;0.00110521;0;0.960001;1.55685;100;0.0411056;0.0264124;0.0314969;0.0276836
1176;1544;-0.18816;-0.0843563;0.206204;-0.000976135;0.00198746;0.000295301;0.00287253;-0.00169216;0.00169216;0.00189639;0;0.961195;1.62121;3.62441;0.0512843;0.0291576;0.0421891;0.0326818
1192;1544;-0.212795;-0.0513268;0.218898;-0.00212513;0.00463158;0.00524363;0.00347066;0.00061205;0.00061205;0.00134553;0;0.855791;1.09488;3.59045;0.0724045;0.0427179;0.0584602;0.0461637
1208;1544;-0.258883;0.0668259;0.267368;-0.00413241;0.00659176;0.00630253;0.00516227;-0.000289232;0.000289232;0.00102986;0;0.844844;1.04973;100;0.0511346;0.04263;0.0282388;0.0420079
1224;1544;-0.332258;0.129515;0.356608;-0.00315468;0.00642032;0.00244776;0.0038642;-0.00397256;0.00397256;0.000709524;0;0.928271;1.29723;100;0.0428921;0.0388925;0.018086;0.0368691
1240;1544;-0.350441;0.15229;0.382101;0.000386149;0.00253133;0.000706484;0.00140623;-0.00182485;0.00182485;0.00179238;0;0.89518;1.13013;4.29755;0.0580185;0.0437501;0.0381061;0.0430888
1256;1544;-0.339565;0.162418;0.37641;-0.000996629;-0.00119789;0.0011189;0.00104739;0.00231679;0.00231679;5.07634e-05;2.95816e-07;0.92963;1.27459;100;0.0598763;0.0372398;0.0468868;0.0395947
1272;1544;-0.391479;0.19441;0.437094;-0.00450929;0.000466436;0.00280642;0.00121444;0.00233998;0.00233998;-0.00329485;0;0.944336;1.3643;100;0.0668172;0.0335399;0.0577894;0.0401295
1288;1544;-0.469213;0.251646;0.532435;-0.00444424;0.00262422;0.00477028;0.000553777;0.00214606;0.00214606;-0.00389046;0;0.940817;1.24509;100;0.0770174;0.038652;0.0666161;0.0469725
1304;1544;-0.521843;0.32728;0.615981;-0.00169477;0.00437385;0.00230179;-0.00283467;-0.00207206;0.00207206;-0.00452944;0;0.959134;1.57318;4.50139;0.0693512;0.0437368;0.0538209;0.0470009
1320;1544;-0.529179;0.309483;0.613033;-0.000446995;0.00563022;-0.00412386;-0.00162148;-0.00975407;0.00975407;-0.00206848;2.28733e-05;0.963058;1.36137;100;0.0695579;0.0590832;0.0367081;0.0543723
1336;1544;-0.545805;0.215158;0.586682;-0.000947267;0.00466799;-0.00588195;-0.000793685;-0.0105499;0.0105499;-0.00174095;2.74509e-05;0.966329;1.34069;3.38904;0.0744769;0.065649;0.0351712;0.0625101
1352;1544;-0.575087;0.146454;0.593442;-0.00487084;0.00575721;-0.00222913;-0.00102862;-0.00798635;0.00798635;-0.00589946;9.14293e-06;0.952568;1.32309;100;0.0909436;0.0715063;0.0561925;0.0708862
1368;1544;-0.707232;0.152384;0.723462;-0.010997;0.00967005;0.00331499;-0.00327443;-0.00635506;0.00635506;-0.0142714;0;0.929144;1.39993;100;0.0934618;0.0665185;0.0656536;0.0667453
1384;1544;-0.885389;0.235279;0.916117;-0.00743308;0.00951565;0.00465384;0.00321363;-0.00486181;0.00486181;-0.00421944;0;0.96632;1.75875;100;0.0493173;0.0363128;0.0333703;0.036147
1400;1544;-0.916805;0.289282;0.961361;0.00377669;0.0138345;0.00359219;0.000306964;-0.0102423;0.0102423;0.00408365;0;0.964227;1.68264;100;0.0641333;0.0411223;0.0492142;0.0419913
1416;1544;-0.824526;0.348101;0.894996;-0.000386576;0.0132906;0.00231305;0.000104288;-0.0109776;0.0109776;-0.000282288;0;0.954417;1.49383;100;0.07131;0.0439524;0.0561543;0.046128
1432;1544;-0.945448;0.365255;1.01355;-0.00860802;0.0131534;0.00144392;-0.000148217;-0.0117095;0.0117095;-0.00875624;0;0.972262;1.60865;100;0.0518413;0.0367194;0.0365952;0.0367271
1448;1544;-1.04031;0.398962;1.11419;-0.0018403;0.00746342;0.00202882;-0.000905772;-0.00543459;0.00543459;-0.00274608;0;0.97652;1.61441;100;0.0439286;0.0304121;0.031699;0.0305932
1464;1544;-0.990322;0.41894;1.07529;0.00770769;0.00386971;-0.000331491;-0.000129779;-0.0042012;0.0042012;0.00757791;0;0.974972;1.64614;3.54153;0.0455375;0.0260952;0.0373189;0.0281154
1480;1544;-0.830181;0.388041;0.916393;0.00856691;0.00166282;-0.00277768;0.00222354;-0.0044405;0.0044405;0.0107904;0;0.974282;1.51201;100;0.0560843;0.0363861;0.0426791;0.03764
1496;1544;-0.744308;0.34153;0.818925;0.00320109;0.0020906;-0.00305162;-0.000345389;-0.00514222;0.00514222;0.0028557;3.23535e-06;0.970683;1.42925;100;0.0580595;0.0419661;0.0401218;0.041699
1512;1544;-0.717045;0.312998;0.782382;0.00103161;-0.00167389;0.00151363;-0.000194858;0.00318752;0.00318752;0.00083675;2.15759e-06;0.982614;1.42114;100;0.0399142;0.0276703;0.0287662;0.0278682
1528;1544;-0.699841;0.404509;0.808334;0.0016901;-0.00284239;0.00955924;-0.000703941;0.0124016;0.0124016;0.000986159;2.57382e-05;0.983815;1.40486;3.31333;0.0393183;0.0281497;0.0274505;0.0279921
1544;1544;-0.672506;0.601254;0.902092;-0.000367085;-0.0081157;0.0140524;-0.0016899;0.0221681;0.0221681;-0.00205699;0.000113607;0.975398;1.39692;3.1785;0.0614221;0.0465704;0.0400484;0.0438424
1560;1544;-0.7125;0.812201;1.08043;-0.00282507;-0.00562461;0.00960251;-0.00282883;0.0152271;0.0152271;-0.0056539;5.40104e-05;0.947347;1.43447;100;0.108466;0.0870342;0.0647287;0.0754724
1576;1544;-0.747837;0.87648;1.15216;-0.000868817;-0.00149231;-0.00314126;-0.00303298;-0.00164895;0.00164895;-0.0039018;0;0.921642;1.41486;3.87388;0.159592;0.117865;0.107598;0.112597
1592;1544;-0.760073;0.76264;1.07672;-0.0046249;0.00481511;-0.00278325;-0.00332352;-0.00759836;0.00759836;-0.00794842;1.29783e-05;0.93166;1.16779;100;0.151065;0.0469324;0.14359;0.10781
1608;1544;-0.886278;0.807892;1.19924;-0.00615099;0.00495383;0.00213089;-0.00756047;-0.00282295;0.00282295;-0.0137115;0;0.983838;1.1347;100;0.0842184;0.0193237;0.0819715;0.0571882
1624;1544;-0.932047;0.797878;1.22692;-0.00106732;0.00471285;-0.00245469;-0.00652495;-0.00716754;0.00716754;-0.00759227;4.12215e-06;0.987401;1.09559;100;0.0749319;0.016719;0.0730429;0.04928
1640;1544;-0.94264;0.749256;1.20414;-0.00253366;0.00596764;-0.00124319;-0.00460453;-0.00721083;0.00721083;-0.00713819;6.34681e-06;0.97764;1.08874;100;0.0918292;0.02935;0.0870126;0.0590217
1656;1544;-1.00604;0.764854;1.26378;-0.00233287;0.0063465;0.00165245;-0.00124047;-0.00469405;0.00469405;-0.00357334;0;0.97388;1.08192;2.23694;0.0591859;0.0382656;0.0451521;0.0409489
1672;1544;-0.991795;0.782394;1.26325;0.00423164;0.00769547;-0.000373354;-0.00220569;-0.00806882;0.00806882;0.00202595;0;0.973816;1.05681;2.38304;0.0572194;0.0396596;0.0412453;0.0402965
1688;1544;-0.877371;0.745714;1.15146;0.00955221;0.00638902;-0.00420482;-0.0025723;-0.0105938;0.0105938;0.00697991;0;0.929554;1.10218;3.13737;0.107086;0.0716552;0.07958;0.0752524
1704;1544;-0.725727;0.667818;0.986236;0.00582047;-0.00283102;-0.00346237;0.00016431;-0.000631352;0.000631352;0.00598478;0;0.93765;1.22503;100;0.158038;0.106281;0.116962;0.112032
1720;1544;-0.711529;0.655569;0.967494;-0.00258335;-0.0045839;0.00211977;0.00152305;0.00670367;0.00670367;-0.00106031;5.50119e-06;0.986202;1.52723;2.72537;0.077448;0.0540154;0.0555025;0.0547911
1736;1544;-0.782589;0.726009;1.06749;-0.00443796;-0.00604776;0.00537399;0.00225192;0.0114217;0.0114217;-0.00218604;2.1312e-05;0.987318;1.39112;2.29571;0.0575313;0.0412293;0.0401248;0.0407515
1752;1544;-0.836262;0.804249;1.16024;-0.00370143;-0.00373106;0.00353987;0.0011302;0.00727093;0.00727093;-0.00257123;7.37131e-06;0.983044;1.29497;3.0075;0.0676864;0.0508592;0.044663;0.0480228
1768;1544;-0.871502;0.825449;1.20037;0.00411537;0.000249614;-0.00112075;0.000266165;-0.00137036;0.00137036;0.00438154;0;0.960801;1.17962;100;0.0896792;0.0768847;0.046164;0.0643178
1784;1544;-0.712158;0.771431;1.04989;0.0109735;-0.00468387;-0.00522326;-0.00052917;-0.000539392;0.000539392;0.0104443;0;0.961934;1.25377;100;0.0865988;0.080667;0.0314989;0.0595879
1800;1544;-0.579912;0.67865;0.892672;0.00331106;-0.00812181;-0.00497508;-0.00155469;0.00314673;0.00314673;0.00175637;0;0.972549;1.30966;100;0.0674724;0.0620371;0.0265315;0.0451887
1816;1544;-0.610453;0.632723;0.879199;-0.00446423;-0.0130677;-0.000119925;0.00154032;0.0129478;0.0129478;-0.00292391;0;0.969091;1.26166;100;0.0639808;0.0579222;0.0271764;0.0448081
1832;1544;-0.693581;0.671;0.965036;-0.00469755;-0.0206745;0.00327343;0.00593375;0.023948;0.023948;0.0012362;3.94205e-05;0.961237;1.45005;100;0.0934031;0.0842428;0.0403396;0.0669326
1848;1544;-0.764374;0.733253;1.05921;-0.00730734;-0.0250323;0.00590459;0.00868989;0.0309369;0.0309369;0.00138255;8.38275e-05;0.966463;1.31724;100;0.109471;0.101784;0.0402996;0.0788675
1864;1544;-0.909351;0.854397;1.24776;-0.00641007;-0.0161104;0.00756736;0.00592156;0.0236778;0.0236778;-0.000488509;8.3896e-05;0.992273;1.23668;100;0.0630642;0.0596357;0.0205105;0.0457167
1880;1544;-0.933609;0.966219;1.34358;0.00401361;-0.0109462;0.00648085;0.0039491;0.0174271;0.0174271;0.0079627;7.09398e-05;0.987643;1.22754;100;0.0828772;0.0788115;0.0256391;0.0578804
1896;1544;-0.816729;1.08179;1.35548;0.00582838;-0.015129;0.0114428;0.00445034;0.0265718;0.0265718;0.0102787;0.000172643;0.953956;1.23348;3.6763;0.17232;0.15798;0.068822;0.110884
1912;1544;-0.794004;1.30808;1.5302;-0.00362623;-0.0116733;0.0106854;-0.00205203;0.0223587;0.0223587;-0.00567826;0.000124114;0.979197;1.38128;100;0.108553;0.087463;0.0642963;0.0714197
1928;1544;-0.911564;1.39228;1.66415;-0.00751043;-0.00635864;0.00238705;-0.0057479;0.00874569;0.00874569;-0.0132583;1.44018e-05;0.987352;1.40949;100;0.0605976;0.0475742;0.0375336;0.040825
1944;1544;-0.996056;1.39858;1.71702;-0.00217864;-0.001563;-0.00171207;-0.00652559;-0.000149071;0.000149071;-0.00870422;0;0.988901;1.40625;100;0.0631618;0.0457233;0.0435751;0.0443254
1960;1544;-0.991135;1.34745;1.67271;4.66307e-05;0.00171197;-0.00377972;0.000100056;-0.00549169;0.00549169;0.000146687;6.47007e-06;0.983475;1.29301;100;0.0920506;0.0615011;0.0684904;0.0661666
1976;1544;-1.01227;1.2781;1.63041;-0.00270589;0.00296673;-0.00670877;0.00128174;-0.0096755;0.0096755;-0.00142415;1.59278e-05;0.984496;1.16666;100;0.0929858;0.0705933;0.0605222;0.06465
1992;1544;-1.05025;1.15414;1.56047;0.0013627;0.0024588;-0.00508955;0.00071006;-0.00754835;0.00754835;0.00207276;1.24077e-05;0.985402;1.26627;100;0.079879;0.0651977;0.046151;0.0556371
2008;1544;-0.949425;1.1402;1.48373;0.0115429;0.0012323;0.00346138;0.00166284;0.00222908;0.00222908;0.0132057;0;0.970281;1.31661;100;0.0748548;0.0594511;0.0454841;0.0517016
2024;1544;-0.749996;1.22146;1.43334;0.0038649;-0.0011609;0.000338525;0.00222018;0.00149942;0.00149942;0.00608509;0;0.941923;1.36824;100;0.117938;0.0934755;0.071914;0.0786028
2040;1544;-0.8265;1.15209;1.41789;-0.00322752;-0.0090681;-0.00180196;-0.00707497;0.00726614;0.00726614;-0.0103025;0;0.941521;1.16838;100;0.112417;0.0878845;0.0700989;0.0767605
2056;1544;-0.80891;1.18423;1.43414;0.00156395;-0.00887557;0.00186342;-0.00788953;0.010739;0.010739;-0.00632558;0;0.961911;1.20718;100;0.0808022;0.0623076;0.0514467;0.0551896
2072;1544;-0.801054;1.18837;1.43315;-0.00172413;-0.00334006;-0.00133778;-0.00372616;0.00200228;0.00200228;-0.0054503;0;0.967045;1.28088;100;0.0849811;0.0632058;0.056805;0.0589382
2088;1544;-0.846706;1.15395;1.43126;-0.000720322;-0.00418402;-0.000632614;-0.000897129;0.0035514;0.0035514;-0.00161745;0;0.969514;1.25834;2.66482;0.0935985;0.0655046;0.0668567;0.0664562
2104;1544;-0.797834;1.16668;1.41339;0.00747775;-0.00910654;-0.000483165;-0.00189373;0.00862337;0.00862337;0.00558402;0;0.960281;1.14595;100;0.10101;0.0790334;0.0629028;0.0685715
2120;1544;-0.644852;1.13214;1.30291;0.00688107;-0.0060534;-0.00251772;-0.000488093;0.00353568;0.00353568;0.00639298;0;0.947635;1.19696;2.29471;0.120141;0.111714;0.044204;0.0678359
2136;1544;-0.621944;1.10667;1.26946;-0.00451959;-0.00407008;0.000923524;-0.00121186;0.00499361;0.00499361;-0.00573145;1.02355e-06;0.936613;1.16503;2.04968;0.170024;0.164871;0.0415422;0.0904388
2152;1544;-0.760752;1.1573;1.38495;-0.00918002;-0.00836382;0.00357942;-0.000423541;0.0119432;0.0119432;-0.00960356;1.07686e-05;0.953587;1.13623;6.8165;0.145265;0.140069;0.038504;0.0842263
2168;1544;-0.857273;1.19059;1.46711;-0.00126849;-0.00059395;-0.000325074;-0.00141671;0.000268877;0.000268877;-0.0026852;0;0.961911;1.13905;4.42686;0.132154;0.125147;0.0424601;0.081301
2184;1544;-0.764917;1.11628;1.35321;0.0160294;0.0019013;-0.0101907;0.000502934;-0.012092;0.012092;0.0165324;0;0.935209;1.0363;3.01302;0.200107;0.182049;0.0830726;0.125278
2200;1544;-0.41172;0.840958;0.936335;0.0179941;-0.000210593;-0.029675;-0.00235143;-0.0294644;0.0294644;0.0156426;0;0.37903;0.772094;100;0.437818;0.372062;0.230769;0.292472
2216;1544;-0.273983;0.316833;0.418868;-0.000882089;-0.00111096;-0.0119001;-0.00161686;-0.0107892;0.0107892;-0.00249895;0;0.172412;0.615838;1.56605;0.450929;0.389387;0.227409;0.373782
2232;1544;-0.384657;0.492601;0.624994;-0.00536515;-0.00462098;0.0133835;-0.00584474;0.0180045;0.0180045;-0.0112099;6.17875e-05;0.463786;0.586226;100;0.279807;0.241924;0.140589;0.198862
2248;1544;-0.379049;0.614254;0.721794;0.00662302;-0.0149342;0.00476878;0.00837651;0.019703;0.019703;0.0149995;7.04493e-05;0.736826;0.875829;100;0.190552;0.158637;0.105568;0.126157
2264;1544;-0.222141;0.650686;0.68756;0.00564693;-0.0117978;0.00152337;-0.000183056;0.0133212;0.0133212;0.00546388;9.47521e-06;0.909119;0.998363;100;0.121049;0.090012;0.0809371;0.0827307
2280;1544;-0.245478;0.665907;0.709712;-0.00564898;-0.0077059;-0.00133324;0.00183479;0.00637266;0.00637266;-0.00381419;0;0.971577;1.13173;4.264;0.0645876;0.0469896;0.0443117;0.0447457
2296;1544;-0.400295;0.613338;0.732407;-0.0161785;-0.00104401;-0.00351888;0.000956834;-0.00247487;0.00247487;-0.0152217;0;0.972457;1.18592;100;0.0528635;0.0396331;0.0349824;0.0364894
2312;1544;-0.719677;0.571453;0.918963;-0.0178056;0.000235528;-0.00116516;0.00267841;-0.00140069;0.00140069;-0.0151272;0;0.961136;1.32634;100;0.0835752;0.0722973;0.0419275;0.0624512
