x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
1400;1176;0.441223;0.760164;0.878935;-0.00295662;0.00246427;-0.00233918;0.00321334;-0.00480346;0.00480346;0.000256717;0;0.966361;1.50199;3.36223;0.0856554;0.0777037;0.0360415;0.0502868
1416;1176;0.314461;0.680906;0.750013;-0.00998852;-0.00148279;-0.00698315;0.000790954;-0.00550036;0.00550036;-0.00919756;0;0.968392;1.44504;100;0.0667901;0.0577135;0.0336166;0.0391601
1432;1176;0.179733;0.573366;0.600877;-0.00374949;-0.00505538;-0.00300743;-0.0025434;0.00204795;0.00204795;-0.00629289;0;0.959789;1.22036;100;0.0829762;0.0698186;0.0448376;0.0482369
1448;1176;0.215216;0.602097;0.639404;0.00782541;-0.00738476;0.00575862;-0.00360183;0.0131434;0.0131434;0.00422359;9.88056e-06;0.951979;1.3417;100;0.111789;0.092199;0.0632141;0.0682954
1464;1176;0.367165;0.707113;0.796755;0.00335027;-0.00342674;0.00147123;-0.00164296;0.00489797;0.00489797;0.00170731;0;0.947559;1.41345;100;0.108432;0.0841534;0.0683796;0.0724949
1480;1176;0.311432;0.645227;0.716455;-0.00313421;0.0013205;-0.00307088;0.00251054;-0.00439138;0.00439138;-0.000623673;0;0.95887;1.2878;3.69671;0.073588;0.0545705;0.0493686;0.0505522
1496;1176;0.306211;0.635937;0.705819;0.000882884;-0.000519077;-0.00048547;0.00188392;3.36071e-05;3.36071e-05;0.00276681;0;0.972782;1.37352;100;0.0631406;0.0525834;0.0349532;0.0390532
1512;1176;0.329359;0.622293;0.704078;0.00120592;-0.00571742;-0.000606914;-0.0024156;0.0051105;0.0051105;-0.00120968;0;0.982315;1.41776;100;0.0500343;0.0425421;0.0263362;0.0307118
1528;1176;0.341068;0.616852;0.704864;0.000771324;-0.00829481;-0.0003543;-0.00460457;0.00794051;0.00794051;-0.00383324;0;0.97347;1.40101;100;0.0645009;0.0541836;0.0349929;0.0404859
1544;1176;0.358749;0.609076;0.706876;0.00205534;-0.00727511;-0.000357141;-0.00500688;0.00691797;0.00691797;-0.00295154;0;0.899824;1.21526;4.10136;0.135557;0.112868;0.0750771;0.0878482
1560;1176;0.39324;0.598219;0.715894;0.000400484;-0.00546821;-0.00190927;-0.00405802;0.00355894;0.00355894;-0.00365754;0;0.955697;1.38894;5.04109;0.130006;0.108632;0.0714184;0.0855741
1576;1176;0.352108;0.541801;0.646165;-0.00572572;-0.00179645;-0.00515645;-0.00304736;-0.00335999;0.00335999;-0.00877308;0;0.964412;1.45046;5.71298;0.105639;0.0863981;0.060786;0.0701149
1592;1176;0.211044;0.445238;0.492724;-0.0127174;0.00958474;-0.00542682;0.000732929;-0.0150116;0.0150116;-0.0119845;6.78685e-06;0.880397;1.10067;100;0.172673;0.125179;0.118937;0.123872
1608;1176;0.000522614;0.375267;0.375267;-0.00596667;0.0212414;-0.00402224;-0.000676105;-0.0252636;0.0252636;-0.00664278;7.84404e-05;0.713167;0.990815;2.92532;0.253093;0.152634;0.201888;0.209918
1624;1176;0.0222988;0.307894;0.3087;0.000137975;0.0175252;-0.00574214;0.000227253;-0.0232674;0.0232674;0.000365227;0.00010063;0.827751;1.14419;100;0.201363;0.159111;0.123413;0.143459
1640;1176;-0.0122547;0.215317;0.215665;0.00177402;0.0139603;-0.00172714;0.00127115;-0.0156875;0.0156875;0.00304517;2.40483e-05;0.928484;0.931488;100;0.121341;0.112563;0.0453121;0.0692216
1656;1176;0.0823345;0.268127;0.280484;0.0058411;0.00475828;0.00666443;-0.00148521;0.00190615;0.00190615;0.00435589;0;0.940251;0.940331;100;0.109504;0.100459;0.0435796;0.0604778
1672;1176;0.140196;0.388748;0.413255;0.00112094;-0.00459787;0.00515054;-0.00640853;0.00974841;0.00974841;-0.00528759;9.50825e-06;0.93152;1.08572;100;0.159933;0.144367;0.0688239;0.0927952
1688;1176;0.120413;0.415775;0.432861;-0.00294149;-0.00674103;0.000389208;-0.00836374;0.00713024;0.00713024;-0.0113052;0;0.931129;1.18072;100;0.173726;0.157658;0.0729697;0.0976386
1704;1176;0.0771503;0.407597;0.414834;0.00116688;0.00241828;-0.00256174;-0.00259299;-0.00498002;0.00498002;-0.00142611;2.66084e-06;0.925336;1.1138;100;0.166891;0.152264;0.0683237;0.0892766
1720;1176;0.142736;0.344187;0.37261;0.00166216;0.00277203;-0.00370885;0.00250995;-0.00648088;0.00648088;0.00417212;1.01014e-05;0.938822;0.992482;3.09739;0.108007;0.0916272;0.0571833;0.0666454
1736;1176;0.0947437;0.307894;0.322141;-0.00759359;0.00410424;-0.000397831;0.00013117;-0.00450207;0.00450207;-0.00746242;0;0.930387;1.13608;4.0368;0.109478;0.0860476;0.0676849;0.0727504
1752;1176;-0.0579758;0.330252;0.335302;-0.00602698;0.00298967;0.00296413;-0.00213455;-2.55406e-05;2.55406e-05;-0.00816153;0;0.915926;1.06495;100;0.139191;0.101627;0.0951117;0.0997379
1768;1176;-0.0705776;0.372499;0.379127;0.000877718;0.00498666;-0.00203933;0.00373809;-0.007026;0.007026;0.0046158;8.12404e-06;0.832045;0.834185;100;0.213771;0.147818;0.154428;0.163339
1784;1176;-0.0226536;0.29192;0.292797;0.00956832;0.00530059;4.79221e-05;0.00866034;-0.00525267;0.00525267;0.0182287;0;0.760627;0.961656;2.87538;0.237419;0.178078;0.157023;0.182327
1800;1176;0.208799;0.39279;0.444838;0.0126188;0.00530471;0.00729563;0.00833489;0.00199091;0.00199091;0.0209537;0;0.920792;1.24741;100;0.14402;0.113903;0.0881368;0.0979901
1816;1176;0.339922;0.483374;0.590929;0.00640722;0.00416896;0.00344808;0.00803672;-0.000720878;0.000720878;0.0144439;0;0.935381;1.31821;100;0.112266;0.0930963;0.0627427;0.0752118
1832;1176;0.407219;0.50337;0.647463;-7.11481e-05;0.000715812;0.00118436;0.00651139;0.000468552;0.000468552;0.00644024;0;0.942628;1.25005;100;0.089222;0.0765068;0.0459049;0.0603488
1848;1176;0.334517;0.514532;0.613714;-0.00836641;0.00176735;-0.00289795;0.00355849;-0.0046653;0.0046653;-0.00480792;0;0.951101;1.20153;3.0856;0.0699182;0.0552491;0.0428497;0.047089
1864;1176;0.179216;0.41466;0.451731;-0.00792695;0.0016211;-0.00726555;-0.000483274;-0.00888664;0.00888664;-0.00841023;0;0.960859;1.10958;100;0.0629634;0.0479992;0.0407489;0.0422556
1880;1176;0.122252;0.330093;0.352004;0.00261746;-0.00136356;0.000189006;-0.00160655;0.00155256;0.00155256;0.0010109;0;0.965432;1.07089;100;0.0668467;0.0487746;0.0457113;0.0465621
1896;1176;0.231073;0.422846;0.481865;0.00426616;0.00038749;0.00817826;-0.00107235;0.00779077;0.00779077;0.00319382;0;0.94152;1.10765;100;0.0913857;0.0783843;0.0469813;0.0569148
1912;1176;0.24682;0.543734;0.597132;0.00379091;0.00160799;0.00455787;-0.000543674;0.00294987;0.00294987;0.00324723;0;0.948359;1.16359;2.4879;0.0983784;0.0920993;0.0345834;0.0510392
1928;1176;0.356665;0.553555;0.658508;0.00582296;0.00180871;-0.00219039;-0.00072368;-0.0039991;0.0039991;0.00509928;0;0.964177;1.24112;3.25241;0.0927907;0.0879369;0.0296176;0.0546318
1944;1176;0.399128;0.500652;0.640278;-0.000820835;0.00133656;-0.00224018;-0.000377735;-0.00357675;0.00357675;-0.00119857;2.94506e-06;0.938951;1.10297;100;0.123223;0.111243;0.0529994;0.0821906
1960;1176;0.331526;0.498751;0.598884;-0.00721182;0.000455072;0.00165674;0.000924766;0.00120167;0.00120167;-0.00628706;0;0.917572;1.06257;100;0.11477;0.0965359;0.0620715;0.0755262
1976;1176;0.20331;0.535418;0.572719;-0.0057958;0.000702699;0.000824561;0.00125958;0.000121862;0.000121862;-0.00453622;0;0.919698;1.07151;100;0.109894;0.0917058;0.0605542;0.0667337
1992;1176;0.174791;0.513582;0.542511;0.00244997;0.00178345;-0.00286049;0.00244149;-0.00464394;0.00464394;0.00489146;5.10152e-06;0.918195;1.09979;100;0.135127;0.109252;0.0795194;0.0856544
2008;1176;0.258045;0.460989;0.528297;0.0048699;0.00125748;-0.00246023;0.00232734;-0.00371771;0.00371771;0.00719724;1.47754e-06;0.946107;1.11575;2.40988;0.0971171;0.074042;0.0628452;0.0663984
2024;1176;0.299013;0.452536;0.5424;-0.000107189;-9.8149e-06;0.00217191;0.00256478;0.00218173;0.00218173;0.00245759;0;0.942058;1.13086;2.24521;0.0814174;0.0601861;0.0548309;0.0568641
2040;1176;0.262064;0.519409;0.581776;-0.00234307;0.000513405;0.00376674;0.00433965;0.00325333;0.00325333;0.00199658;0;0.939676;1.13879;3.19024;0.0956881;0.0719012;0.0631382;0.0655588
2056;1176;0.227522;0.563936;0.608104;-0.00450011;0.00266201;0.00377577;0.00422404;0.00111375;0.00111375;-0.000276069;0;0.951345;1.04114;100;0.0811801;0.0659173;0.0473826;0.0508368
2072;1176;0.135984;0.628981;0.643513;-0.00308596;-0.000502249;0.00165507;0.00267889;0.00215732;0.00215732;-0.00040707;0;0.963313;1.11582;100;0.0720133;0.0570426;0.0439552;0.0448967
2088;1176;0.154398;0.60416;0.623577;0.00483446;-0.00530069;-0.00390191;0.00290211;0.00139878;0.00139878;0.00773657;0;0.952306;1.01586;100;0.0989751;0.0822536;0.0550492;0.058047
2104;1176;0.269577;0.523428;0.588769;0.0079334;-0.00834217;-0.00485273;0.00291843;0.00348943;0.00348943;0.0108518;0;0.942871;1.06652;2.56005;0.101412;0.0856657;0.0542752;0.0631836
2120;1176;0.368046;0.468681;0.595919;0.00284321;-0.015022;-0.00179243;0.00470431;0.0132296;0.0132296;0.00754752;0;0.929752;1.15208;100;0.106618;0.0923794;0.0532306;0.0716961
2136;1176;0.321955;0.476873;0.575381;-0.0124263;-0.0121921;0.00408069;0.00236757;0.0162728;0.0162728;-0.0100587;0;0.930879;1.20129;3.45322;0.116235;0.103564;0.0527738;0.0742272
2152;1176;0.027523;0.575871;0.576528;-0.0143224;-0.00409437;0.00443135;-0.000469605;0.00852572;0.00852572;-0.014792;0;0.980885;1.34005;100;0.0614197;0.051156;0.0339919;0.0343393
2168;1176;-0.0687561;0.597448;0.601392;0.000160098;-0.00270108;-0.000209312;0.00252121;0.00249177;0.00249177;0.0026813;0;0.983246;1.31946;100;0.0504107;0.0354083;0.0358817;0.0359359
2184;1176;-0.00774765;0.582462;0.582514;0.00374312;-0.00119768;-0.000737478;0.00486207;0.000460198;0.000460198;0.00860519;0;0.973689;1.19071;100;0.0677606;0.0435677;0.0518975;0.0519978
2200;1176;0.00905037;0.569796;0.569867;-0.00199611;-0.0012458;-0.00268955;0.0046519;-0.00144375;0.00144375;0.00265579;0;0.972504;1.18267;100;0.0638606;0.0407447;0.0491736;0.0492574
2216;1176;-0.0687046;0.496244;0.500978;-0.00656097;-0.00182269;-0.00550417;0.000749777;-0.00368148;0.00368148;-0.00581119;0;0.974011;1.27331;100;0.0622723;0.0394044;0.0482196;0.0481703
2232;1176;-0.173159;0.424099;0.458087;-0.00485155;-0.00250115;-0.000820855;-0.00258589;0.00168029;0.00168029;-0.00743744;0;0.977897;1.40466;100;0.0689451;0.0515176;0.0458188;0.0470107
2248;1176;-0.205713;0.47369;0.51643;0.00104423;-0.00266335;0.00487407;-0.00619716;0.00753742;0.00753742;-0.00515293;0;0.952931;1.17702;100;0.117573;0.0937888;0.0709019;0.0766564
2264;1176;-0.155521;0.546965;0.568645;0.00314998;-0.000723461;0.00248433;0.000453204;0.00320779;0.00320779;0.00360318;0;0.832169;1.11417;4.03284;0.175262;0.133928;0.113049;0.118635
2280;1176;-0.128099;0.543348;0.558244;0.000103007;-0.00176316;-0.00167342;0.00184769;8.97348e-05;8.97348e-05;0.0019507;0;0.875744;1.12967;100;0.108239;0.0703737;0.0822383;0.0821508
2296;1176;-0.157043;0.504374;0.528257;-0.00380844;-0.00379925;-0.00300806;0.00117318;0.000791192;0.000791192;-0.00263526;0;0.887193;1.20625;100;0.0956712;0.0657827;0.0694666;0.0696352
2312;1176;-0.237667;0.454258;0.512675;-0.00392901;-0.00455266;-0.00289477;-0.000774334;0.00165789;0.00165789;-0.00470334;0;0.867994;1.14924;100;0.126603;0.0956466;0.0829468;0.0874465
2328;1176;-0.300842;0.411789;0.509977;-0.0103439;-0.00585335;-0.00313094;0.000849446;0.0027224;0.0027224;-0.00949445;0;0.639254;0.670949;100;0.305503;0.266568;0.149243;0.223168
2344;1176;-0.52412;0.358467;0.634981;-0.00631044;-0.00502614;-0.00244784;0.000871629;0.0025783;0.0025783;-0.00543881;0;0.779157;0.853136;100;0.257315;0.230425;0.114523;0.206409
2360;1176;-0.462641;0.339188;0.573659;0.00851368;-0.00510665;-0.000119557;-0.00199565;0.00498709;0.00498709;0.00651803;0;0.883854;1.00164;100;0.162932;0.146738;0.0708146;0.127549
2376;1176;-0.32045;0.343433;0.469718;0.0055483;-0.00384749;-0.000393222;-0.00770889;0.00345427;0.00345427;-0.00216059;0;0.947986;1.14391;100;0.0941939;0.085454;0.0396245;0.0660928
2392;1176;-0.306105;0.314474;0.438855;-0.00116313;-0.00501475;-0.00357317;-0.00618629;0.00144158;0.00144158;-0.00734941;0;0.948324;1.13068;100;0.0775565;0.0704374;0.0324589;0.0549689
2408;1176;-0.337105;0.236258;0.411652;-0.00222269;-0.00503447;-0.00483965;-0.000662873;0.000194818;0.000194818;-0.00288556;0;0.941391;1.14645;100;0.0831543;0.075848;0.034084;0.0656365
2424;1176;-0.372561;0.16783;0.408617;-0.00426003;-0.00486586;-0.00365283;0.00263644;0.00121303;0.00121303;-0.00162359;0;0.941016;1.14832;100;0.088535;0.0816647;0.0341954;0.0761006
2440;1176;-0.425341;0.0994892;0.436821;0.00677291;-0.00644604;-0.00861976;0.00114118;-0.00217371;0.00217371;0.00791409;0;0.897102;1.06015;100;0.127701;0.116419;0.0524785;0.114355
2456;1176;-0.194065;-0.0783291;0.209277;0.00747703;-0.00915897;-0.00666324;0.000246942;0.00249573;0.00249573;0.00772397;0;0.625168;0.836108;100;0.208312;0.182399;0.100619;0.183504
2472;1176;-0.209539;-0.0780182;0.223592;0.0047819;0.00694296;0.00405246;-0.00404938;-0.0028905;0.0028905;0.000732521;0;0.569601;0.823248;100;0.252514;0.225816;0.113007;0.2275
2488;1176;-0.0817394;0.027113;0.0861188;-0.00749615;-0.00452119;0.00855668;0.00346594;0.0130779;0.0130779;-0.00403021;8.64455e-06;0.720195;0.924648;2.36353;0.307381;0.287895;0.107701;0.299554
2504;1176;-0.44486;0.164953;0.474458;-0.0208502;-0.0136668;0.00671185;0.00828211;0.0203786;0.0203786;-0.0125681;0;0.875752;1.16949;2.23238;0.214972;0.20106;0.0760779;0.19264
2520;1176;-0.637373;0.222559;0.675112;-0.00625589;-0.0232743;0.000206487;0.00936405;0.0234808;0.0234808;0.00310816;0;0.891492;1.18651;2.9976;0.206084;0.193876;0.069875;0.185448
2536;1176;-0.651361;0.196875;0.680464;0.00279667;-0.0281492;0.00224768;0.00519109;0.0303969;0.0303969;0.00798776;6.1837e-05;0.817044;0.935986;100;0.355676;0.350703;0.0592671;0.339376
2552;1176;-0.532616;0.242839;0.585364;0.0115695;0.00116071;0.00511175;0.00209504;0.00395104;0.00395104;0.0136646;0;0;1.11576;0;0;0;0;0
8;1192;0.036519;0.0442188;0.0573493;0.0114474;-0.00037247;0.00346833;-0.00404194;0.0038408;0.0038408;0.00740546;0;0;1.60167;0;0;0;0;0
24;1192;0.152977;0.0753651;0.170534;0.0044168;-0.00180008;0.000573487;-3.58919e-05;0.00237357;0.00237357;0.00438091;0;0.942638;1.87277;100;0.219157;0.161359;0.1483;0.187802
40;1192;0.136034;0.0578175;0.147811;-0.00200575;-0.00497537;-0.00244952;-0.00178599;0.00252585;0.00252585;-0.00379174;0;0.992841;2.31971;100;0.456318;0.439387;0.123147;0.444568
56;1192;0.111158;0.00583458;0.111311;-0.00162169;-0.0034815;-0.00342313;0.000693818;5.83627e-05;5.83627e-05;-0.000927875;0;0.996036;2.6929;100;0.640213;0.632373;0.0998868;0.635868
72;1192;0.0870743;-0.0417175;0.096552;-0.00126173;-0.00069285;-0.00207235;-0.000256323;-0.0013795;0.0013795;-0.00151805;0;0.99738;3.25225;100;0.633394;0.628799;0.0761536;0.629745
88;1192;0.0726643;-0.063673;0.0966144;-0.000738591;0.00136913;-0.00170498;0.0019482;-0.00307411;0.00307411;0.00120961;5.29627e-07;0.99837;4.0309;100;0.426587;0.421597;0.0650559;0.420092
104;1192;0.0703335;-0.100351;0.122545;0.00125545;0.00661862;-0.00109869;-0.00107575;-0.00771731;0.00771731;0.000179698;5.9132e-06;0.998809;4.89601;100;0.243629;0.237129;0.0559017;0.224845
120;1192;0.119041;-0.13588;0.180649;0.00460446;0.00743168;-0.00906637;-0.00420346;-0.016498;0.016498;0.000401;4.79835e-05;0.998687;4.49132;100;0.152565;0.140885;0.0585452;0.122256
136;1192;0.217045;-0.408421;0.46251;0.00774235;0.0106197;-0.0197659;-0.0121129;-0.0303856;0.0303856;-0.00437056;0.000111351;0.996488;2.6509;100;0.158637;0.129781;0.0912293;0.105955
152;1192;0.362299;-0.787483;0.866828;0.0110242;0.00981057;-0.0358275;-0.0143989;-0.045638;0.045638;-0.0033747;0.000189905;0.946011;1.21225;100;0.285089;0.192703;0.210098;0.211632
168;1192;0.529863;-1.51813;1.60794;0.00446758;-0.00293887;-0.045766;0.00750285;-0.0428271;0.0428271;0.0119704;0;0.38035;0.82903;2.42889;0.51757;0.310247;0.414278;0.409489
184;1192;0.504951;-2.13469;2.1936;-0.00139681;-0.00959166;-0.0285968;0.0210265;-0.0190051;0.0190051;0.0196297;0;0.484471;0.906014;100;0.387054;0.240876;0.302968;0.301241
200;1192;0.50049;-2.39903;2.45068;-0.00317759;-0.0103297;-0.00648112;0.0292529;0.00384855;0.00384855;0.0260754;0;0.514562;0.978403;100;0.246286;0.158913;0.188158;0.187324
216;1192;0.3955;-2.34408;2.37721;-0.00847505;-0.00902208;0.0150885;0.0304752;0.0241106;0.0241106;0.0220002;0;0.493401;1.02297;2.38683;0.224651;0.150387;0.166889;0.166729
232;1192;0.264351;-1.94885;1.9667;-0.00510629;-0.00239781;0.029671;0.027812;0.0320688;0.0320688;0.0227057;0;0.422457;0.914056;3.03389;0.318127;0.193511;0.252504;0.252297
248;1192;0.243046;-1.43027;1.45077;0.00145316;-0.00197194;0.0398216;0.0235795;0.0417935;0.0417935;0.0250326;0;0.304675;0.767142;2.34973;0.366288;0.22736;0.287183;0.287927
264;1192;0.261263;-0.785376;0.827691;-0.00306764;-0.00765444;0.031866;0.00443235;0.0395204;0.0395204;0.00136471;0.000229854;0.203165;0.639739;1.7414;0.36922;0.187124;0.318289;0.312308
280;1192;0.0917892;-0.682026;0.688175;-0.0222382;-0.00404554;-0.0493979;-0.0330216;-0.0453523;0.0453523;-0.0552598;0;0.179877;0.70065;1.82075;0.518585;0.18024;0.486255;0.48607
296;1192;-0.356714;-2.08117;2.11152;-0.0175875;0.0176673;-0.0580038;-0.0379695;-0.0756712;0.0756712;-0.055557;0.000920916;0.319817;0.728659;100;0.498807;0.190786;0.460879;0.456013
312;1192;-0.431038;-2.31221;2.35205;-0.00280823;0.0131848;-0.0160639;-0.0321812;-0.0292487;0.0292487;-0.0349894;0;0.65339;1.20937;100;0.358791;0.147763;0.326951;0.322787
328;1192;-0.544554;-2.69015;2.74471;-0.0144997;0.00906296;-0.00892427;-0.000474145;-0.0179872;0.0179872;-0.0149738;3.17014e-05;0.808051;1.28159;100;0.278803;0.12272;0.250341;0.24667
344;1192;-0.871746;-2.46958;2.61892;-0.0184869;0.00848293;0.0384315;0.00686371;0.0299486;0.0299486;-0.0116232;0;0.849511;1.51962;100;0.274713;0.126924;0.243634;0.233786
360;1192;-1.09844;-1.62663;1.96278;-0.0136952;0.00722169;0.0489088;0.0105585;0.0416871;0.0416871;-0.0031367;0;0.699943;0.99435;100;0.393708;0.141575;0.367372;0.316974
376;1192;-1.31268;-1.18298;1.76708;-0.0101749;0.00596025;-0.00802893;0.0212494;-0.0139892;0.0139892;0.0110745;0;0.803053;1.30527;100;0.394054;0.1431;0.367153;0.273591
392;1192;-1.44253;-1.78785;2.29724;-0.0111097;0.0144007;-0.0396792;0.0386546;-0.0540799;0.0540799;0.0275449;0;0.930266;1.82301;3.14293;0.296516;0.142663;0.25994;0.222115
408;1192;-1.67088;-2.21773;2.77672;-0.0124321;0.0262388;-0.0160241;0.0316295;-0.0422629;0.0422629;0.0191974;0;0.950983;2.25162;3.27625;0.23251;0.12778;0.194251;0.17341
424;1192;-1.83099;-2.2862;2.92903;-0.0104373;0.029761;0.00262208;0.0197359;-0.027139;0.027139;0.00929853;0;0.943067;2.15424;100;0.242782;0.131585;0.20403;0.179519
440;1192;-2.03334;-2.09318;2.9182;-0.0166664;0.028886;0.0329351;0.0132478;0.00404904;0.00404904;-0.00341858;0;0.938749;2.09262;3.4282;0.218097;0.109029;0.188889;0.155592
456;1192;-2.33827;-1.2949;2.67288;-0.0167738;0.0279753;0.0512569;0.00703061;0.0232817;0.0232817;-0.00974323;0;0.964504;1.97724;3.13026;0.140071;0.101422;0.0966096;0.100377
472;1192;-2.5292;-0.610891;2.60193;-0.0076287;0.0343748;0.0320956;0.00924344;-0.00227927;0.00227927;0.00161474;0;0.975063;1.94617;100;0.108138;0.0944833;0.0525998;0.0926781
488;1192;-2.57725;-0.26922;2.59128;0.0015919;0.0349411;0.015112;0.000821014;-0.0198291;0.0198291;0.00241292;0;0.971231;1.89535;3.54968;0.0971971;0.0812582;0.0533328;0.0810159
504;1192;-2.4805;-0.050066;2.481;0.0108617;0.0309549;0.0173087;0.00461556;-0.0136462;0.0136462;0.0154772;0;0.955406;2.0119;100;0.163508;0.0616048;0.151459;0.0623546
520;1192;-2.25431;0.290192;2.27291;0.0151973;0.0179102;0.0192584;-0.0172364;0.00134815;0.00134815;-0.00203917;0;0.958024;1.85239;2.72348;0.20159;0.0329841;0.198873;0.0448386
536;1192;-2.03111;0.541143;2.10196;0.0109311;0.00680937;0.0145865;-0.017595;0.00777709;0.00777709;-0.00666391;0;0.955093;1.80757;3.24269;0.187234;0.0350617;0.183922;0.0602486
552;1192;-1.90004;0.762844;2.04745;0.0084423;-0.000564893;0.0124108;-0.0112185;0.0129757;0.0129757;-0.00277621;0;0.964481;1.88273;100;0.11475;0.0367033;0.108722;0.0531948
568;1192;-1.74506;0.930553;1.97766;0.0104266;0.000291119;0.00873597;-0.0127171;0.00844485;0.00844485;-0.00229047;0;0.982456;1.97724;3.24088;0.0666885;0.0319907;0.0585145;0.0394624
584;1192;-1.5868;1.02261;1.88776;0.00718162;-0.00246081;-0.000396361;-0.0159133;0.00206445;0.00206445;-0.00873168;0;0.980663;1.93624;2.47585;0.068946;0.0377956;0.0576632;0.0445801
600;1192;-1.52711;0.941931;1.79424;0.0016909;-0.00582146;-0.00414501;-0.0111605;0.00167645;0.00167645;-0.00946959;0;0.918334;1.28148;2.33861;0.117299;0.0681017;0.0955051;0.0767721
616;1192;-1.53538;0.929964;1.79505;-0.004284;-0.0025139;0.0014663;-0.00660274;0.0039802;0.0039802;-0.0108867;2.342e-06;0.935314;1.52591;100;0.074632;0.0535165;0.0520185;0.0531406
632;1192;-1.65835;0.98526;1.92895;-0.00953484;0.00343442;0.00512387;-0.00338752;0.00168945;0.00168945;-0.0129224;0;0.971826;1.82982;100;0.0429506;0.0339956;0.0262499;0.0321581
648;1192;-1.81413;1.08771;2.11523;-0.0087568;0.00843311;0.00715082;-0.00059095;-0.00128229;0.00128229;-0.00934775;0;0.970017;1.68715;100;0.0433273;0.0363224;0.0236207;0.0334386
664;1192;-1.92648;1.22011;2.28035;-0.00563312;0.0123963;0.0109838;-0.00157393;-0.00141254;0.00141254;-0.00720705;0;0.947482;1.58826;4.74799;0.0558498;0.0447022;0.03348;0.0418032
680;1192;-1.99915;1.43581;2.46133;-0.00460671;0.0213626;0.0140854;-0.00299377;-0.00727716;0.00727716;-0.00760049;0;0.841075;1.07322;6.77884;0.13778;0.0862391;0.107453;0.0940906
696;1192;-2.05694;1.66115;2.64394;0.000708987;0.0298124;0.014736;-0.00537108;-0.0150764;0.0150764;-0.0046621;0;0.741296;1.19249;100;0.221485;0.136918;0.174095;0.153002
712;1192;-1.97329;1.9116;2.74738;0.006747;0.03028;0.016929;-0.00798941;-0.013351;0.013351;-0.00124241;0;0.820198;1.39658;100;0.14895;0.0957376;0.114107;0.105113
728;1192;-1.85567;2.19716;2.87594;0.00912116;0.0239598;0.0177896;-0.0167795;-0.00617024;0.00617024;-0.00765837;0;0.962149;2.05288;100;0.0806888;0.0359852;0.0722201;0.0598737
744;1192;-1.68442;2.47353;2.9926;0.0111657;0.0175653;0.0181397;-0.020855;0.000574321;0.000574321;-0.00968929;0;0.973979;2.15697;3.56805;0.108339;0.0302458;0.104032;0.0876803
760;1192;-1.4973;2.741;3.1233;0.0135585;0.0149498;0.00864105;-0.0165886;-0.0063087;0.0063087;-0.00303012;0;0.966718;2.05815;100;0.164155;0.0404695;0.159089;0.141011
776;1192;-1.25017;2.77954;3.04775;0.0162612;0.0111295;0.00592897;-0.0119632;-0.00520054;0.00520054;0.00429804;0;0.958675;1.96844;3.09302;0.208026;0.0547354;0.200696;0.184488
792;1192;-0.984905;2.98614;3.14437;0.0170503;0.0134372;0.0182518;-0.0324701;0.00481461;0.00481461;-0.0154198;0;0.90398;1.38431;3.77117;0.49837;0.0722911;0.493099;0.469445
808;1192;-0.707396;3.29623;3.37128;0.0175693;0.00713975;0.0139035;-0.0281121;0.00676379;0.00676379;-0.0105428;0;0.94612;1.82144;2.92706;0.34033;0.0452436;0.337309;0.330012
824;1192;-0.42874;3.37017;3.39733;0.0166298;-0.00165566;-0.00551316;-0.0328726;-0.0038575;0.0038575;-0.0162428;0;0.973478;1.91819;2.26012;0.155026;0.032745;0.151528;0.150376
840;1192;-0.174152;3.18234;3.1871;0.0166124;-0.00763849;-0.00865704;-0.0374938;-0.00101854;0.00101854;-0.0208814;0;0.971843;1.69201;3.24123;0.127134;0.0352949;0.122137;0.12197
856;1192;0.0881214;3.13356;3.1348;0.0135335;-0.00872657;-0.00147106;-0.0267605;0.0072555;0.0072555;-0.013227;0;0.964657;1.8974;100;0.143009;0.0429404;0.13641;0.136362
872;1192;0.237909;3.0655;3.07472;0.00463807;-0.00259601;-0.0141719;-0.0050174;-0.0115759;0.0115759;-0.000379334;0;0.961255;1.98235;100;0.159969;0.063685;0.146746;0.146396
888;1192;0.269318;2.71786;2.73117;0.00412943;-0.0057414;-0.016472;-0.0093398;-0.0107306;0.0107306;-0.00521037;0;0.927817;1.48866;100;0.138152;0.0657661;0.121494;0.121087
904;1192;0.384909;2.57775;2.60633;0.0070132;-0.013982;-0.00817232;-0.0232933;0.00580972;0.00580972;-0.0162801;0;0.965789;1.63033;6.52199;0.0720151;0.0383186;0.0609742;0.0605735
920;1192;0.471266;2.39424;2.44018;0.00334277;-0.0165297;-0.0183342;-0.0254982;-0.00180455;0.00180455;-0.0221554;0;0.961638;1.59578;100;0.0789877;0.042774;0.0664037;0.0656802
936;1192;0.50696;2.04563;2.10751;0.00424904;-0.0184627;-0.0139332;-0.0256524;0.00452951;0.00452951;-0.0214034;0;0.864851;1.19676;100;0.145189;0.0737789;0.125046;0.122704
