x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
2344;8;0.0715272;-0.750446;0.753847;0.00239396;-0.00908611;0.00241391;-0.00368948;0.0115;0.0115;-0.00129552;1.26809e-05;0;0.929927;0;0;0;0;0
2360;8;0.102118;-0.701219;0.708615;0.00143354;-0.00169374;0.00228987;-0.00515302;0.00398361;0.00398361;-0.00371948;0;0;1.14189;0;0;0;0;0
2376;8;0.118516;-0.680969;0.691206;0.000744507;0.00422729;0.00111466;-0.00630838;-0.00311263;0.00311263;-0.00556387;0;0;1.14105;0;0;0;0;0
2392;8;0.128649;-0.656429;0.668917;0.000685854;0.00406702;0.00229547;-0.00581026;-0.00177155;0.00177155;-0.00512441;0;0;0.99273;0;0;0;0;0
2408;8;0.140829;-0.606146;0.62229;0.000684255;-0.00368669;0.00371996;0.0277773;0.00740665;0.00740665;0.0284616;0;0;1.00613;0;0;0;0;0
2424;8;0.148933;-0.543359;0.563401;0.000228849;-0.00858373;0.00371896;-0.00720713;0.0123027;0.0123027;-0.00697828;1.80991e-05;0;1.08975;0;0;0;0;0
2440;8;0.149419;-0.490642;0.512889;7.28142e-05;-0.00928;0.00312456;-0.00722136;0.0124046;0.0124046;-0.00714854;1.56947e-05;0;0.952566;0;0;0;0;0
2456;8;0.153431;-0.44644;0.472069;0.000430839;-0.00310118;0.00165014;0.00563834;0.00475132;0.00475132;0.00606918;0;0;0.888472;0;0;0;0;0
2472;8;0.162829;-0.430702;0.460453;0.000647012;0.00666914;0.0018632;-0.00656372;-0.00480593;0.00480593;-0.00591671;0;0;1.18894;0;0;0;0;0
2488;8;0.173491;-0.380666;0.418337;0.000849243;0.00955128;0.00367036;-0.014067;-0.00588092;0.00588092;-0.0132177;0;0;1.3044;0;0;0;0;0
2504;8;0.185674;-0.322185;0.371858;-3.06405e-06;0.00535791;0.00309554;-0.0152004;-0.00226237;0.00226237;-0.0152035;0;0;1.17916;0;0;0;0;0
2520;8;0.17314;-0.283016;0.331776;-0.000912134;0.00329653;0.0023475;-0.0122766;-0.000949033;0.000949033;-0.0131887;0;0;1.12298;0;0;0;0;0
2536;8;0.160605;-0.243846;0.291985;-0.000783399;0.00201693;0.00244808;-0.00947814;0.000431148;0.000431148;-0.0102615;0;0;1.17581;0;0;0;0;0
2552;8;0.148071;-0.204677;0.252622;-0.000783399;0.000206791;0.00244808;-0.00342066;0.00224129;0.00224129;-0.00420406;0;0;1.23476;0;0;0;0;0
8;24;0.173277;0.284364;0.332998;-0.0214325;-0.00162464;-0.0234101;-0.00116532;-0.0217854;0.0217854;-0.0225979;0;0;0.560391;0;0;0;0;0
24;24;-0.00959778;0.0721931;0.0728283;-0.00642821;-0.00738371;-0.00818593;-0.00480933;-0.000802217;0.000802217;-0.0112375;0;0.153798;0.631033;1.23373;0.200231;0.138601;0.144507;0.189565
40;24;0.12762;0.184805;0.224588;0.00404401;-0.00175871;0.00448859;0.000340407;0.0062473;0.0062473;0.00438442;4.46495e-06;0.13977;0.611432;1.1495;0.1994;0.136256;0.145584;0.142071
56;24;0.104792;0.135026;0.170919;0.0072015;-0.0018674;-0.0109282;0.000720698;-0.0090608;0.0090608;0.0079222;0;0.14246;0.49491;1.27488;0.189669;0.130525;0.137614;0.135967
72;24;0.311945;-0.0747852;0.320784;-0.000609544;0.00148128;-0.00138985;-0.0106151;-0.00287113;0.00287113;-0.0112247;0;0.170659;0.484121;1.49364;0.164666;0.109432;0.123042;0.118539
88;24;0.0823116;0.0936852;0.124708;-0.00995707;-0.00206813;0.00865252;-0.00458832;0.0107206;0.0107206;-0.0145454;1.06886e-05;0.249893;0.607924;1.87992;0.135228;0.0894438;0.101422;0.112286
104;24;0.0648098;0.120932;0.137203;-0.000569632;-0.00401921;-0.00375745;-0.00105179;0.000261763;0.000261763;-0.00162142;0;0.302036;0.666234;1.98892;0.128418;0.0883597;0.0931861;0.104297
120;24;0.0394688;0.0394764;0.0558227;0.000367582;-0.0041206;0.00218167;-0.0036785;0.00630227;0.00630227;-0.00331092;4.89709e-06;0.258204;0.588743;2.05297;0.149412;0.0965045;0.114065;0.141066
136;24;0.0785713;0.212975;0.227006;0.0031603;0.000532638;0.0141752;-0.00162823;0.0136425;0.0136425;0.00153206;0;0.253241;0.603745;2.40673;0.154046;0.102394;0.11509;0.121653
152;24;0.121828;0.411148;0.428818;0.000908295;0.00174897;0.00499446;0.00511721;0.0032455;0.0032455;0.00602551;0;0.429916;0.849988;100;0.144153;0.0940987;0.109204;0.110046
168;24;0.116907;0.372671;0.390578;0.00131313;-0.00136472;-0.00291149;0.0030803;-0.00154676;0.00154676;0.00439343;0;0.559469;0.89545;100;0.118973;0.0756777;0.0918006;0.0917258
184;24;0.171762;0.358112;0.397173;0.00407725;-7.13132e-05;-0.000454118;0.00199132;-0.000382805;0.000382805;0.00606856;0;0.720248;1.18072;3.74874;0.0984323;0.0605796;0.0775824;0.0754247
200;24;0.225925;0.347694;0.414649;0.00127259;0.00143268;-0.00219756;0.00153022;-0.00363025;0.00363025;0.00280281;3.13182e-06;0.620263;0.923389;4.18395;0.0999853;0.0614299;0.0788888;0.0749512
216;24;0.211143;0.298525;0.365648;-0.00131326;0.00136259;-0.00148841;-0.00112811;-0.00285099;0.00285099;-0.00244137;2.01951e-06;0.585841;0.868413;100;0.0771152;0.0523537;0.0566202;0.0557902
232;24;0.187618;0.317904;0.369139;-0.0031287;0.00102195;0.00365954;-0.00160081;0.00263759;0.00263759;-0.00472951;0;0.848948;1.36742;100;0.0559155;0.0441733;0.0342822;0.0374
248;24;0.117451;0.40556;0.422224;-0.00390523;-0.00170057;0.00634075;0.00101933;0.00804132;0.00804132;-0.0028859;4.72008e-06;0.889428;1.36319;100;0.0605481;0.0489077;0.0356947;0.0372898
264;24;0.0770931;0.501341;0.507234;-0.00102032;-0.00309437;0.00475656;0.00419027;0.00785093;0.00785093;0.00316995;7.93098e-06;0.927054;1.44977;3.30967;0.0561317;0.0342167;0.0444971;0.0443489
280;24;0.076746;0.548599;0.553941;-0.000303288;-0.00225595;0.00128737;0.0042177;0.00354332;0.00354332;0.00391441;0;0.948989;1.58425;2.84039;0.0585574;0.0246677;0.0531081;0.0527227
296;24;0.0578823;0.548962;0.552005;-0.00181873;-0.00111684;-0.000334462;0.001768;0.000782374;0.000782374;-5.07297e-05;0;0.905601;1.32143;100;0.0733323;0.0333966;0.0652862;0.0650565
312;24;0.0219955;0.539351;0.539799;-0.00227537;-0.000977163;-0.0023921;0.00113856;-0.00141494;0.00141494;-0.00113681;0;0.799402;1.20089;100;0.10764;0.0624858;0.0876464;0.0879061
328;24;-0.0117149;0.491568;0.491707;-0.00228631;-0.00210671;0.000317862;0.00035541;0.00242457;0.00242457;-0.0019309;0;0.70809;1.0472;3.62004;0.213352;0.140119;0.160891;0.165401
344;24;-0.0431614;0.548731;0.550426;-0.000752678;-0.00366854;0.00335234;0.00274802;0.00702088;0.00702088;0.00199534;9.23449e-06;0.776919;1.03274;100;0.32106;0.214021;0.239322;0.251474
360;24;-0.0244007;0.562975;0.563504;0.00420137;-0.0025944;-0.00333052;0.00311446;-0.000736121;0.000736121;0.00731583;0;0.896794;1.27322;100;0.242407;0.160925;0.181284;0.186563
376;24;0.0650234;0.466959;0.471464;0.00285198;0.000845967;-0.00355458;-5.85243e-06;-0.00440055;0.00440055;0.00284613;9.65253e-07;0.942609;1.52389;100;0.110895;0.0758187;0.0809267;0.081729
392;24;0.0471001;0.476852;0.479173;-0.00350569;0.000340093;0.00311113;0.000930651;0.00277104;0.00277104;-0.00257504;0;0.957769;1.58863;100;0.0554924;0.0358677;0.0423429;0.0423705
408;24;-0.0187359;0.542231;0.542554;-0.00247943;-0.0018384;0.00326719;0.00248303;0.00510559;0.00510559;3.59747e-06;0;0.957089;1.56239;100;0.0652532;0.0371267;0.0536618;0.0537052
424;24;-0.0213833;0.56781;0.568213;0.000770549;-0.00187802;0.000658105;0.00326061;0.00253612;0.00253612;0.00403116;0;0.953698;1.51161;100;0.0583456;0.0321688;0.0486763;0.048691
440;24;-0.00679207;0.56732;0.567361;0.000525256;-0.00151552;-0.000545869;0.00263429;0.000969646;0.000969646;0.00315955;0;0.961129;1.69217;100;0.0434681;0.0271364;0.0339571;0.033981
456;24;-0.0052948;0.55121;0.551236;0.000327319;-0.00152679;-0.00229006;0.000881707;-0.000763266;0.000763266;0.00120903;0;0.915381;1.45684;100;0.0509313;0.0339157;0.0379964;0.0380531
472;24;0.00912285;0.51424;0.514321;0.00176286;-0.00112027;0.000993113;-0.00127625;0.00211338;0.00211338;0.000486602;0;0.84065;1.25974;3.50688;0.0669952;0.0379766;0.0551918;0.0552581
488;24;0.0430908;0.582865;0.584455;0.00123081;6.64593e-05;0.00434668;0.000978393;0.00428022;0.00428022;0.0022092;0;0.984261;1.60358;100;0.0373021;0.0206471;0.0310668;0.0310284
504;24;0.0418243;0.629877;0.631264;-0.00102951;-5.18542e-05;0.00169381;0.0025996;0.00174566;0.00174566;0.00157009;0;0.989454;1.63731;100;0.027917;0.0157392;0.0230572;0.0230336
520;24;0.0200024;0.641743;0.642054;-0.000539045;-0.000467749;0.000818491;0.00200192;0.00128624;0.00128624;0.00146287;0;0.979443;1.56145;100;0.0335507;0.020487;0.0265694;0.0265723
536;24;0.0220814;0.660053;0.660423;-0.000759582;0.000711504;0.000736425;0.000567041;2.49217e-05;2.49217e-05;-0.00019254;0;0.974168;1.58246;100;0.0341034;0.0239472;0.0242812;0.0242963
552;24;-0.0113564;0.667124;0.66722;-0.00294114;0.00105338;0.000896205;-0.000938644;-0.000157171;0.000157171;-0.00387979;0;0.979454;1.55834;100;0.0414977;0.0335863;0.0243724;0.024434
568;24;-0.0632057;0.691532;0.694415;-0.00293864;-0.000206861;0.00215266;0.000748508;0.00235952;0.00235952;-0.00219013;0;0.983727;1.51064;100;0.0391831;0.0343717;0.0188122;0.0190688
584;24;-0.0975952;0.721502;0.728073;-0.00146361;-0.00171493;2.50737e-05;0.00322785;0.00174001;0.00174001;0.00176424;0;0.98501;1.56569;100;0.0404416;0.0361904;0.0180493;0.018618
600;24;-0.103611;0.68177;0.689598;0.00159061;-0.0019249;-0.0053818;0.00222704;-0.0034569;0.0034569;0.00381765;0;0.959841;1.34652;100;0.0533645;0.0450756;0.0285651;0.0291872
616;24;-0.0535851;0.584215;0.586667;0.00318126;0.000262897;-0.00210454;-0.00181151;-0.00236744;0.00236744;0.00136975;0;0.932082;1.55753;100;0.0601364;0.0353633;0.0486398;0.0485916
632;24;-0.0165215;0.626541;0.626759;0.00123862;0.00158486;0.00408533;-0.000462152;0.00250047;0.00250047;0.000776472;0;0.9511;1.56345;100;0.0423893;0.0268314;0.0328166;0.0328329
648;24;-0.0116806;0.683741;0.68384;0.000438631;0.00144605;0.00233023;0.00149432;0.000884185;0.000884185;0.00193295;0;0.95183;1.40673;100;0.0505692;0.0316316;0.0394549;0.0394799
664;24;-0.00619125;0.69359;0.693618;-0.00134841;0.000863849;-0.00100339;0.00150967;-0.00186724;0.00186724;0.000161268;0;0.90805;1.2205;100;0.0644398;0.0444453;0.0466594;0.0467457
680;24;-0.0551605;0.673203;0.675459;-0.00373727;-0.00103124;0.00128031;0.000617785;0.00231155;0.00231155;-0.00311949;0;0.913652;1.31768;100;0.0729143;0.0578689;0.0443586;0.0447347
696;24;-0.105467;0.734888;0.742417;-0.00113415;-0.00254768;0.00382727;0.00195527;0.00637495;0.00637495;0.000821121;7.36454e-06;0.924403;1.24494;100;0.0631753;0.0530095;0.0343673;0.0350429
712;24;-0.0883293;0.768305;0.773366;0.00199199;-0.0013061;-0.00081557;0.00216271;0.000490534;0.000490534;0.00415469;0;0.931724;1.20395;100;0.0445437;0.0286159;0.0341361;0.0340865
728;24;-0.0537853;0.719572;0.721579;0.0023964;0.000972409;-0.00230645;-7.65299e-05;-0.00327886;0.00327886;0.00231987;7.13962e-07;0.941491;1.52734;100;0.0523717;0.0300503;0.0428926;0.0428504
744;24;-0.0241699;0.707264;0.707677;0.000294407;0.00273409;-0.00107298;-0.000937305;-0.00380708;0.00380708;-0.000642898;2.55436e-06;0.942439;1.59257;100;0.0622358;0.039096;0.0484231;0.0484614
760;24;-0.0523014;0.6894;0.691381;-0.00409654;0.00170025;0.000845691;-0.00153479;-0.000854559;0.000854559;-0.00563133;0;0.919792;1.46619;3.73727;0.0673924;0.0412798;0.0532702;0.0532667
776;24;-0.132984;0.732939;0.744905;-0.00326418;-0.00126565;0.00257686;-0.000281485;0.00384251;0.00384251;-0.00354566;1.03729e-06;0.929133;1.23286;100;0.0469822;0.0285555;0.0373083;0.0370784
792;24;-0.137764;0.762598;0.774942;0.0021906;-0.00140563;0.00222218;0.000478171;0.00362781;0.00362781;0.00266877;2.39046e-06;0.935674;1.28513;100;0.0442997;0.0287887;0.03367;0.0335441
808;24;-0.0811481;0.798094;0.802209;0.0029462;0.000758161;0.000905325;0.00159691;0.000147164;0.000147164;0.00454311;0;0.954715;1.40837;100;0.0544864;0.0354058;0.0414149;0.0413875
824;24;-0.0582085;0.783981;0.786139;0.000529259;0.00211913;-0.00251008;0.00141355;-0.00462921;0.00462921;0.00194281;5.1237e-06;0.976794;1.51631;100;0.0433195;0.028508;0.032617;0.0326123
840;24;-0.0622101;0.730183;0.732828;-0.00092869;0.00237463;-0.0029445;8.70898e-05;-0.00531913;0.00531913;-0.0008416;6.73414e-06;0.976804;1.50779;100;0.0325136;0.0244927;0.0213833;0.0214229
856;24;-0.0878773;0.701244;0.706729;-0.00256095;0.00122616;-0.000724713;-6.20633e-06;-0.00195087;0.00195087;-0.00256716;0;0.975828;1.46289;100;0.0355849;0.0282363;0.0216563;0.021802
872;24;-0.14019;0.701542;0.715412;-0.00398809;-0.00148838;0.000133346;0.00147459;0.00162173;0.00162173;-0.0025135;0;0.960883;1.41941;100;0.0498767;0.0436752;0.0240865;0.025258
888;24;-0.190346;0.694;0.71963;0.000755996;-0.003146;-0.00160379;0.00253851;0.00154221;0.00154221;0.00329451;0;0.963991;1.35794;100;0.0485681;0.0441579;0.0202222;0.0228817
904;24;-0.116245;0.646627;0.656993;0.00571056;1.10082e-06;-0.00413196;0.00252831;-0.00413306;0.00413306;0.00823887;0;0.980097;1.53065;100;0.0338688;0.0301416;0.0154459;0.0161679
920;24;-0.0414696;0.569857;0.571364;0.0024657;0.00302769;-0.00470892;0.00186441;-0.00773661;0.00773661;0.00433011;1.41668e-05;0.97605;1.52169;100;0.0326535;0.0258055;0.0200082;0.0200768
936;24;-0.0456085;0.50173;0.503799;-0.00250253;0.0016477;-0.00416918;0.00145694;-0.00581687;0.00581687;-0.00104559;2.95019e-06;0.922559;1.26552;100;0.041665;0.0171393;0.0379765;0.0378577
952;24;-0.0986652;0.438932;0.449885;-0.00176537;-0.00107162;-0.00333503;5.22186e-05;-0.00226341;0.00226341;-0.00171315;0;0.88278;1.25332;100;0.0717466;0.0180763;0.0694321;0.0679011
968;24;-0.0933247;0.399715;0.410465;0.0010206;-0.00102148;-0.00172031;-0.0012646;-0.000698834;0.000698834;-0.000244003;0;0.960721;1.18171;100;0.0851643;0.0203015;0.0827091;0.0807665
984;24;-0.0842476;0.394066;0.402971;-0.00114468;7.48932e-05;0.0023978;-0.001614;0.0023229;0.0023229;-0.00275868;0;0.967615;1.22451;100;0.075031;0.0200456;0.0723037;0.0708869
1000;24;-0.126223;0.473097;0.489646;-0.00210464;-0.00083518;0.00607802;0.000825744;0.0069132;0.0069132;-0.0012789;2.92945e-06;0.933359;0.966558;100;0.0830029;0.0328018;0.0762465;0.0742451
1016;24;-0.142071;0.565607;0.583177;-0.000718643;-0.000754679;0.00445141;0.00245449;0.00520609;0.00520609;0.00173584;8.422e-07;0.945432;0.985062;2.10233;0.0817914;0.0334133;0.0746551;0.0729221
1032;24;-0.151819;0.605064;0.62382;-0.000249366;-0.000361335;0.000519971;0.0023942;0.000881306;0.000881306;0.00214483;0;0.948783;1.01764;2.43964;0.072387;0.0303294;0.0657267;0.0642142
1048;24;-0.151041;0.595135;0.614002;0.000210722;0.000284153;0.000107567;0.0015216;-0.000176586;0.000176586;0.00173232;0;0.964248;1.11733;100;0.049816;0.0248456;0.0431779;0.0423128
1064;24;-0.150106;0.609484;0.627696;-0.000565489;0.000717842;-0.000269204;0.00207296;-0.000987046;0.000987046;0.00150747;0;0.987472;1.19408;100;0.0334201;0.015573;0.02957;0.0289569
1080;24;-0.168827;0.580309;0.604368;-0.00119236;0.00080344;-0.00256822;0.00150998;-0.00337165;0.00337165;0.000317621;2.37741e-07;0.988785;1.28283;100;0.030275;0.0166115;0.0253108;0.0247478
1096;24;-0.185534;0.538145;0.56923;-0.000929922;0.00141499;-0.00199716;0.000451197;-0.00341215;0.00341215;-0.000478725;2.34909e-06;0.976526;1.37421;4.37005;0.0418634;0.0310045;0.0281294;0.0284969
1112;24;-0.205524;0.517523;0.556839;-0.00270118;0.00175302;-0.00158023;0.000456375;-0.00333325;0.00333325;-0.00224481;2.77624e-07;0.967676;1.20627;5.22398;0.0764991;0.0533445;0.0548314;0.0548712
1128;24;-0.265141;0.49065;0.557707;-0.00305216;-5.34455e-06;-0.000546803;0.000861836;-0.000541458;0.000541458;-0.00219032;0;0.9621;1.23163;100;0.121171;0.0807376;0.0903545;0.0891225
1144;24;-0.287056;0.503754;0.579801;0.000797262;-0.000322151;0.00171892;0.00169161;0.00204107;0.00204107;0.00248887;3.53785e-07;0.959373;1.18719;100;0.129068;0.0883227;0.094115;0.0937438
1160;24;-0.251772;0.532978;0.589453;0.00143559;0.00168375;0.000645727;0.00198219;-0.00103802;0.00103802;0.00341778;0;0.959872;1.21476;100;0.102215;0.0723043;0.0722499;0.0727938
1176;24;-0.25165;0.526114;0.583201;-0.000414312;0.00268476;8.7738e-05;0.000616511;-0.00259703;0.00259703;0.000202199;0;0.973401;1.30529;100;0.0502443;0.0384009;0.0324015;0.0336857
1192;24;-0.257524;0.545549;0.603277;0.000221958;0.00339466;0.00188111;0.00055813;-0.00151354;0.00151354;0.000780088;0;0.961749;1.21016;100;0.0595666;0.0478672;0.0354529;0.0381825
1208;24;-0.253529;0.587479;0.63985;-0.00159125;0.00359396;0.00417543;0.00185834;0.000581473;0.000581473;0.000267091;0;0.94623;1.382;100;0.0709921;0.0610108;0.0362983;0.0415216
1224;24;-0.309418;0.662725;0.731399;-0.00393155;0.000864846;0.00246836;0.00434101;0.00160351;0.00160351;0.000409454;0;0.952609;1.23373;3.53845;0.0599712;0.0526064;0.0287945;0.0344666
1240;24;-0.361277;0.661839;0.754023;-0.00198667;-0.00155378;-0.000310252;0.00354966;0.00124353;0.00124353;0.00156299;0;0.951484;1.26234;2.76042;0.0708436;0.0629456;0.0325064;0.0417761
1256;24;-0.364651;0.666504;0.759735;0.00222624;-0.000350485;0.000544637;0.00294594;0.000895123;0.000895123;0.00517219;6.13959e-08;0.94099;1.1378;100;0.0926834;0.0884295;0.0277567;0.0497502
1272;24;-0.313951;0.677275;0.746503;0.000225435;0.0015062;0.000847141;0.00300028;-0.000659055;0.000659055;0.00322572;0;0.954713;1.17166;100;0.0857467;0.0809176;0.0283697;0.043398
1288;24;-0.358255;0.681644;0.770056;-0.00210252;-0.00100202;-0.00237868;0.00283521;-0.00137666;0.00137666;0.000732685;0;0.940842;1.13813;100;0.100929;0.0944491;0.035581;0.0550179
1304;24;-0.353397;0.620312;0.713916;0.00362783;-0.00152284;-0.000975748;0.000478824;0.000547092;0.000547092;0.00410665;0;0.878858;1.12176;100;0.142669;0.133444;0.0504687;0.082118
1320;24;-0.276533;0.667507;0.722521;0.00017033;0.00144002;0.00513747;0.00200586;0.00369745;0.00369745;0.00217619;0;0.915093;1.24758;100;0.160915;0.1537;0.0476456;0.0791987
1336;24;-0.356716;0.75152;0.831883;-0.00490781;0.000520774;0.00302708;0.00474708;0.00250631;0.00250631;-0.000160724;0;0.903389;1.12987;100;0.125691;0.113382;0.0542473;0.070421
1352;24;-0.417509;0.744917;0.853941;-0.00620157;-0.00184316;-0.00377997;0.00377011;-0.00193681;0.00193681;-0.00243145;0;0.933379;1.09323;3.96186;0.0990123;0.0815827;0.0561044;0.0635242
1368;24;-0.538906;0.65839;0.850821;-0.00485103;-0.00527638;-0.00382746;0.000623715;0.00144892;0.00144892;-0.00422732;0;0.946065;1.21246;100;0.1254;0.104209;0.0697547;0.0859039
1384;24;-0.543352;0.64822;0.845825;0.00486478;-0.00263415;0.00259576;0.00143917;0.00522991;0.00522991;0.00630395;3.90391e-06;0.954644;1.30335;100;0.136593;0.113487;0.076016;0.094136
1400;24;-0.432062;0.712818;0.833539;0.00230529;0.00307392;0.00143802;0.00408535;-0.0016359;0.0016359;0.00639064;0;0.956668;1.22092;100;0.12931;0.111294;0.0658389;0.0816331
1416;24;-0.496796;0.681955;0.843723;-0.00700169;0.00143443;-0.00287406;0.00221733;-0.00430849;0.00430849;-0.00478436;0;0.951332;1.23672;100;0.1497;0.13361;0.0675165;0.097276
1432;24;-0.60907;0.652172;0.892353;-0.00416777;-0.00180763;0.00144104;0.001609;0.00324867;0.00324867;-0.00255877;0;0.942705;1.24505;2.89739;0.142124;0.13415;0.046936;0.0988726
1448;24;-0.615089;0.71487;0.943067;0.00164362;-0.00208132;0.00227837;0.00510102;0.00435969;0.00435969;0.00674464;1.75361e-06;0.92725;1.08582;3.09214;0.145077;0.140077;0.0377586;0.0970078
1464;24;-0.578201;0.699459;0.907502;0.0019339;0.000518603;-0.00338611;0.00527655;-0.00390471;0.00390471;0.00721045;0;0.927334;1.09966;2.93626;0.167019;0.161675;0.0419121;0.110152
1480;24;-0.565422;0.622805;0.841182;0.000262757;0.00295426;-0.00511541;0.00222998;-0.00806967;0.00806967;0.00249274;1.41447e-05;0.926788;1.15015;100;0.182189;0.161903;0.0835481;0.127334
1496;24;-0.58304;0.565779;0.812429;-0.00522884;0.00276078;0.000699798;0.0006615;-0.00206098;0.00206098;-0.00456734;0;0.926975;1.27039;100;0.155452;0.130583;0.084341;0.111711
1512;24;-0.70425;0.627586;0.94331;-0.00382824;-0.000846853;0.00198436;0.00334181;0.00283121;0.00283121;-0.000486429;0;0.920926;1.10705;3.57518;0.11787;0.11068;0.0405373;0.0873526
1528;24;-0.684891;0.603352;0.912748;0.0032062;-0.00148207;-0.00329389;0.00447983;-0.00181182;0.00181182;0.00768604;0;0.925684;1.08108;3.73326;0.0885163;0.0815029;0.0345312;0.0654606
1544;24;-0.645205;0.542391;0.842898;-0.00152172;-0.000908916;-0.00294168;0.00455873;-0.00203276;0.00203276;0.00303701;0;0.941764;1.11282;100;0.079251;0.0680835;0.0405631;0.058412
1560;24;-0.726265;0.516642;0.89128;-0.0035878;-0.00234052;-0.00103123;0.00504488;0.00130929;0.00130929;0.00145708;0;0.930614;1.08363;100;0.0688661;0.0614773;0.0310335;0.0532909
1576;24;-0.743074;0.498709;0.894913;-0.000916302;-0.00170657;-0.00222798;0.00537722;-0.000521411;0.000521411;0.00446091;0;0.942911;1.25114;100;0.0644826;0.055511;0.0328105;0.0496337
1592;24;-0.778992;0.451891;0.900574;-0.00517523;-0.00182001;-0.00151444;0.00409503;0.000305566;0.000305566;-0.00108021;0;0.948966;1.23346;4.45897;0.0687766;0.0547567;0.0416164;0.0518169
1608;24;-0.891088;0.452158;0.999242;-0.00480553;-0.00450158;-0.000330677;0.00403981;0.0041709;0.0041709;-0.000765716;0;0.954709;1.14592;2.67345;0.0718572;0.0542067;0.0471709;0.0528963
1624;24;-0.916733;0.435009;1.01471;-0.000679463;-0.00440725;-0.000554204;0.00492471;0.00385305;0.00385305;0.00424525;0;0.961363;1.21382;100;0.062567;0.0460697;0.0423346;0.0454431
1640;24;-0.922342;0.427143;1.01645;0.000848681;-0.00320758;-0.00235154;0.00654758;0.000856034;0.000856034;0.00739626;0;0.965955;1.14781;3.35445;0.0651072;0.045103;0.0469538;0.0454856
1656;24;-0.898565;0.358179;0.967322;0.000832578;-0.000739269;-0.00473337;0.00531464;-0.0039941;0.0039941;0.00614722;0;0.971574;1.19572;100;0.0688188;0.0487936;0.0485305;0.0488184
1672;24;-0.908695;0.289015;0.953549;-0.0024214;-0.000736602;-0.00383974;0.00365692;-0.00310314;0.00310314;0.00123553;0;0.957214;1.15002;100;0.0854014;0.0623652;0.0583436;0.0621118
1688;24;-0.967411;0.238791;0.996446;-0.00352228;-0.00273334;-0.00216114;0.00435396;0.000572207;0.000572207;0.000831683;0;0.969124;1.14215;100;0.063771;0.0464511;0.0436926;0.0463373
1704;24;-1.0082;0.209265;1.02969;-0.00151001;-0.00337998;-0.00336476;0.0056556;1.52166e-05;1.52166e-05;0.00414559;0;0.975406;1.00992;100;0.0459033;0.0334726;0.0314117;0.0334039
1720;24;-1.01832;0.135117;1.02725;0.000275364;-0.00245953;-0.0035743;0.00502774;-0.00111477;0.00111477;0.0053031;0;0.962352;1.0193;100;0.0593817;0.0376389;0.0459293;0.0378529
1736;24;-1.02608;0.105658;1.0315;-0.00492751;-0.00285028;-0.000833283;0.00595014;0.002017;0.002017;0.00102263;0;0.932694;1.13202;100;0.0907809;0.0658787;0.0624593;0.0659522
1752;24;-1.16329;0.096199;1.16726;-0.00731483;-0.00760128;-0.00148293;0.00932355;0.00611834;0.00611834;0.00200872;0;0.941163;1.08879;100;0.0819761;0.0722299;0.0387675;0.0720674
1768;24;-1.22182;0.0579147;1.22319;0.000622183;-0.0062045;-0.00163032;0.0108667;0.00457418;0.00457418;0.0114889;0;0.967293;1.11245;100;0.10378;0.0823831;0.0631138;0.0824094
1784;24;-1.17981;0.0378971;1.18042;-0.00128758;-0.00212221;-0.00308713;0.0109708;-0.00096492;0.00096492;0.00968318;0;0.952716;1.12107;100;0.144316;0.100009;0.104044;0.10043
1800;24;-1.27772;-0.0477371;1.27861;-0.00751907;-0.00656568;-0.00655982;0.00798687;5.86128e-06;5.86128e-06;0.000467804;0;0.952476;1.1516;3.53666;0.115162;0.0755282;0.0869349;0.075775
1816;24;-1.36331;-0.156286;1.37223;0.000634005;-0.0107075;-0.00639559;0.00494573;0.00431189;0.00431189;0.00557974;0;0.954359;1.16241;3.22256;0.105245;0.0788822;0.0696721;0.0788495
1832;24;-1.24613;-0.236067;1.26829;0.0120715;-0.00370264;-0.00195348;0.00398762;0.00174915;0.00174915;0.0160591;0;0.928661;1.17331;100;0.138374;0.108496;0.0858839;0.107956
1848;24;-1.04879;-0.240788;1.07608;0.00572992;0.00369128;-0.00268849;0.00174068;-0.00637977;0.00637977;0.0074706;5.94545e-06;0.894729;1.16366;100;0.175363;0.136703;0.109839;0.135975
1864;24;-1.07933;-0.348679;1.13425;-0.00421588;0.00451948;-0.011122;-0.00400138;-0.0156415;0.0156415;-0.00821726;5.02542e-05;0.886126;1.20606;100;0.327545;0.251902;0.209358;0.251376
1880;24;-1.12907;-0.540991;1.25199;9.49701e-06;0.00381603;-0.00525759;-0.00840481;-0.00907362;0.00907362;-0.00839532;2.36294e-06;0.90571;1.29054;100;0.392828;0.251278;0.30195;0.270013
1896;24;-1.07891;-0.502268;1.19009;0.00299572;0.00413003;0.00428957;0.00108041;0.000159542;0.000159542;0.00407613;0;0.943064;1.46072;100;0.396901;0.166288;0.360386;0.234352
